Date,Day,Month,Route_ID,Transport_Type,Passengers,Revenue,Weather,Temperature,Is_Weekend,Is_Holiday,Peak_Hour
03-03-2024,Sunday,3,R3,Metro,349,13960,Sunny,20,1,0,1
03-03-2024,Sunday,3,R3,Bus,108,2160,Sunny,30,1,0,1
03-03-2024,Sunday,3,R3,Train,101,3030,Rainy,16,1,0,0
03-03-2024,Sunday,3,R3,Metro,153,6120,Sunny,36,1,0,0
03-03-2024,Sunday,3,R4,Metro,232,9280,Rainy,36,1,0,0
03-03-2024,Sunday,3,R1,Bus,187,3740,Rainy,16,1,1,0
03-03-2024,Sunday,3,R1,Metro,52,2080,Rainy,34,1,0,0
03-03-2024,Sunday,3,R2,Bus,125,2500,Rainy,31,1,0,0
03-03-2024,Sunday,3,R4,Train,396,11880,Cloudy,20,1,0,1
03-03-2024,Sunday,3,R3,Bus,286,5720,Rainy,19,1,0,1
03-03-2024,Sunday,3,R1,Metro,379,15160,Sunny,17,1,0,1
03-03-2024,Sunday,3,R2,Bus,350,7000,Rainy,30,1,0,1
03-03-2024,Sunday,3,R2,Train,88,2640,Sunny,27,1,0,0
03-03-2024,Sunday,3,R2,Train,127,3810,Rainy,18,1,0,0
03-03-2024,Sunday,3,R5,Bus,171,3420,Rainy,24,1,1,0
04-03-2024,Monday,3,R1,Bus,114,2280,Rainy,38,0,0,0
04-03-2024,Monday,3,R3,Bus,48,960,Rainy,18,0,0,0
04-03-2024,Monday,3,R4,Bus,152,3040,Rainy,19,0,0,0
04-03-2024,Monday,3,R1,Metro,198,7920,Rainy,27,0,0,0
04-03-2024,Monday,3,R2,Train,64,1920,Sunny,21,0,0,0
04-03-2024,Monday,3,R4,Train,78,2340,Cloudy,21,0,0,0
04-03-2024,Monday,3,R5,Bus,169,3380,Sunny,33,0,1,0
04-03-2024,Monday,3,R5,Bus,364,7280,Sunny,38,0,0,1
04-03-2024,Monday,3,R5,Metro,180,7200,Sunny,20,0,0,1
04-03-2024,Monday,3,R3,Bus,187,3740,Rainy,18,0,0,1
04-03-2024,Monday,3,R2,Metro,243,9720,Sunny,21,0,0,1
04-03-2024,Monday,3,R1,Bus,219,4380,Rainy,20,0,0,0
04-03-2024,Monday,3,R2,Metro,112,4480,Rainy,27,0,0,0
04-03-2024,Monday,3,R5,Bus,80,1600,Rainy,28,0,0,0
04-03-2024,Monday,3,R3,Bus,232,4640,Cloudy,19,0,0,0
04-03-2024,Monday,3,R2,Bus,194,3880,Cloudy,16,0,0,0
04-03-2024,Monday,3,R5,Metro,293,11720,Sunny,19,0,0,0
04-03-2024,Monday,3,R1,Metro,361,14440,Rainy,28,0,1,1
04-03-2024,Monday,3,R4,Bus,297,5940,Cloudy,30,0,0,1
04-03-2024,Monday,3,R4,Bus,322,6440,Rainy,15,0,0,1
04-03-2024,Monday,3,R2,Train,202,6060,Cloudy,28,0,0,1
04-03-2024,Monday,3,R1,Train,190,5700,Sunny,27,0,0,0
04-03-2024,Monday,3,R3,Bus,177,3540,Cloudy,29,0,0,0
04-03-2024,Monday,3,R3,Train,162,4860,Cloudy,28,0,0,0
05-03-2024,Tuesday,3,R4,Bus,220,4400,Sunny,35,0,0,0
05-03-2024,Tuesday,3,R1,Train,106,3180,Rainy,16,0,0,0
05-03-2024,Tuesday,3,R2,Metro,156,6240,Cloudy,26,0,0,0
05-03-2024,Tuesday,3,R3,Train,57,1710,Rainy,27,0,0,0
05-03-2024,Tuesday,3,R5,Metro,114,4560,Cloudy,23,0,0,0
05-03-2024,Tuesday,3,R1,Bus,128,2560,Cloudy,38,0,0,0
05-03-2024,Tuesday,3,R5,Metro,236,9440,Rainy,28,0,0,0
05-03-2024,Tuesday,3,R4,Metro,379,15160,Cloudy,24,0,0,1
05-03-2024,Tuesday,3,R2,Train,297,8910,Rainy,15,0,0,1
05-03-2024,Tuesday,3,R5,Metro,327,13080,Cloudy,23,0,0,1
05-03-2024,Tuesday,3,R5,Bus,88,1760,Cloudy,17,0,0,1
05-03-2024,Tuesday,3,R3,Train,197,5910,Rainy,25,0,0,0
05-03-2024,Tuesday,3,R5,Metro,172,6880,Rainy,32,0,0,0
05-03-2024,Tuesday,3,R2,Metro,165,6600,Sunny,22,0,0,0
05-03-2024,Tuesday,3,R4,Metro,92,3680,Cloudy,24,0,0,0
05-03-2024,Tuesday,3,R5,Train,114,3420,Cloudy,33,0,0,0
05-03-2024,Tuesday,3,R2,Bus,197,3940,Sunny,38,0,0,0
05-03-2024,Tuesday,3,R4,Train,283,8490,Cloudy,15,0,0,1
05-03-2024,Tuesday,3,R1,Metro,165,6600,Sunny,37,0,1,1
05-03-2024,Tuesday,3,R5,Bus,301,6020,Cloudy,30,0,0,1
05-03-2024,Tuesday,3,R1,Bus,193,3860,Rainy,19,0,1,1
05-03-2024,Tuesday,3,R1,Metro,82,3280,Rainy,25,0,0,0
05-03-2024,Tuesday,3,R3,Metro,236,9440,Cloudy,29,0,0,0
05-03-2024,Tuesday,3,R2,Metro,209,8360,Cloudy,33,0,0,0
06-03-2024,Wednesday,3,R1,Bus,171,3420,Cloudy,38,0,0,0
06-03-2024,Wednesday,3,R4,Train,186,5580,Cloudy,31,0,0,0
06-03-2024,Wednesday,3,R1,Bus,133,2660,Sunny,22,0,0,0
06-03-2024,Wednesday,3,R5,Bus,154,3080,Cloudy,24,0,0,0
06-03-2024,Wednesday,3,R3,Train,250,7500,Cloudy,29,0,0,0
06-03-2024,Wednesday,3,R5,Bus,164,3280,Sunny,36,0,0,0
06-03-2024,Wednesday,3,R5,Bus,130,2600,Cloudy,22,0,0,0
06-03-2024,Wednesday,3,R5,Bus,315,6300,Cloudy,34,0,0,1
06-03-2024,Wednesday,3,R4,Metro,234,9360,Sunny,38,0,0,1
06-03-2024,Wednesday,3,R4,Bus,271,5420,Sunny,32,0,0,1
06-03-2024,Wednesday,3,R5,Train,205,6150,Cloudy,33,0,0,1
06-03-2024,Wednesday,3,R1,Train,238,7140,Rainy,15,0,0,0
06-03-2024,Wednesday,3,R2,Bus,148,2960,Rainy,39,0,0,0
06-03-2024,Wednesday,3,R5,Bus,299,5980,Cloudy,37,0,0,0
06-03-2024,Wednesday,3,R4,Bus,268,5360,Sunny,16,0,0,0
06-03-2024,Wednesday,3,R1,Bus,98,1960,Sunny,20,0,0,0
06-03-2024,Wednesday,3,R5,Train,275,8250,Sunny,28,0,0,0
06-03-2024,Wednesday,3,R4,Bus,192,3840,Cloudy,35,0,0,1
06-03-2024,Wednesday,3,R4,Metro,385,15400,Cloudy,33,0,0,1
06-03-2024,Wednesday,3,R2,Bus,93,1860,Rainy,24,0,0,1
06-03-2024,Wednesday,3,R2,Bus,132,2640,Sunny,18,0,0,1
06-03-2024,Wednesday,3,R4,Bus,197,3940,Cloudy,16,0,0,0
06-03-2024,Wednesday,3,R4,Metro,225,9000,Sunny,24,0,0,0
06-03-2024,Wednesday,3,R4,Bus,126,2520,Sunny,29,0,0,0
07-03-2024,Thursday,3,R1,Train,72,2160,Sunny,31,0,0,0
07-03-2024,Thursday,3,R2,Bus,152,3040,Rainy,17,0,0,0
07-03-2024,Thursday,3,R5,Train,90,2700,Rainy,23,0,0,0
07-03-2024,Thursday,3,R2,Bus,203,4060,Rainy,20,0,0,0
07-03-2024,Thursday,3,R1,Train,69,2070,Sunny,15,0,0,0
07-03-2024,Thursday,3,R4,Metro,171,6840,Sunny,36,0,0,0
07-03-2024,Thursday,3,R4,Metro,66,2640,Rainy,36,0,0,0
07-03-2024,Thursday,3,R2,Metro,214,8560,Cloudy,30,0,0,1
07-03-2024,Thursday,3,R4,Bus,441,8820,Cloudy,35,0,0,1
07-03-2024,Thursday,3,R4,Metro,142,5680,Sunny,29,0,0,1
07-03-2024,Thursday,3,R3,Train,199,5970,Rainy,35,0,0,1
07-03-2024,Thursday,3,R2,Bus,227,4540,Cloudy,23,0,0,0
07-03-2024,Thursday,3,R3,Train,72,2160,Rainy,20,0,0,0
07-03-2024,Thursday,3,R4,Metro,128,5120,Rainy,33,0,0,0
07-03-2024,Thursday,3,R1,Metro,112,4480,Sunny,39,0,0,0
07-03-2024,Thursday,3,R3,Train,203,6090,Cloudy,24,0,0,0
07-03-2024,Thursday,3,R1,Train,96,2880,Sunny,16,0,0,0
07-03-2024,Thursday,3,R1,Bus,318,6360,Sunny,35,0,0,1
07-03-2024,Thursday,3,R2,Train,135,4050,Cloudy,36,0,0,1
07-03-2024,Thursday,3,R2,Bus,231,4620,Sunny,37,0,0,1
07-03-2024,Thursday,3,R4,Train,341,10230,Cloudy,28,0,1,1
07-03-2024,Thursday,3,R4,Bus,155,3100,Rainy,23,0,0,0
07-03-2024,Thursday,3,R3,Bus,53,1060,Rainy,31,0,0,0
07-03-2024,Thursday,3,R2,Metro,235,9400,Cloudy,33,0,0,0
08-03-2024,Friday,3,R4,Train,41,1230,Rainy,36,0,0,0
08-03-2024,Friday,3,R1,Bus,152,3040,Rainy,35,0,0,0
08-03-2024,Friday,3,R4,Bus,218,4360,Rainy,35,0,0,0
08-03-2024,Friday,3,R3,Train,221,6630,Cloudy,26,0,0,0
08-03-2024,Friday,3,R3,Bus,238,4760,Rainy,23,0,1,0
08-03-2024,Friday,3,R4,Bus,126,2520,Cloudy,27,0,0,0
08-03-2024,Friday,3,R4,Metro,54,2160,Rainy,27,0,0,0
08-03-2024,Friday,3,R2,Bus,172,3440,Cloudy,27,0,0,1
08-03-2024,Friday,3,R2,Bus,411,8220,Cloudy,34,0,0,1
08-03-2024,Friday,3,R1,Bus,301,6020,Cloudy,29,0,0,1
08-03-2024,Friday,3,R2,Bus,327,6540,Rainy,17,0,0,1
08-03-2024,Friday,3,R5,Metro,205,8200,Rainy,25,0,0,0
08-03-2024,Friday,3,R1,Train,295,8850,Sunny,26,0,0,0
08-03-2024,Friday,3,R2,Train,141,4230,Cloudy,15,0,0,0
08-03-2024,Friday,3,R5,Metro,204,8160,Rainy,24,0,0,0
08-03-2024,Friday,3,R1,Metro,176,7040,Rainy,39,0,0,0
08-03-2024,Friday,3,R4,Metro,137,5480,Sunny,36,0,0,0
08-03-2024,Friday,3,R4,Bus,181,3620,Sunny,16,0,0,1
08-03-2024,Friday,3,R1,Train,283,8490,Rainy,22,0,1,1
08-03-2024,Friday,3,R5,Bus,96,1920,Sunny,20,0,0,1
08-03-2024,Friday,3,R4,Metro,432,17280,Sunny,24,0,0,1
08-03-2024,Friday,3,R1,Train,208,6240,Sunny,25,0,1,0
08-03-2024,Friday,3,R1,Bus,96,1920,Rainy,29,0,0,0
08-03-2024,Friday,3,R3,Train,120,3600,Rainy,34,0,0,0
09-03-2024,Saturday,3,R5,Train,122,3660,Cloudy,16,1,0,0
09-03-2024,Saturday,3,R3,Bus,193,3860,Sunny,33,1,0,0
09-03-2024,Saturday,3,R4,Bus,87,1740,Sunny,33,1,0,0
09-03-2024,Saturday,3,R1,Bus,173,3460,Rainy,25,1,0,0
09-03-2024,Saturday,3,R4,Metro,318,12720,Sunny,33,1,1,0
09-03-2024,Saturday,3,R1,Metro,149,5960,Cloudy,26,1,0,0
09-03-2024,Saturday,3,R3,Metro,195,7800,Cloudy,19,1,0,0
09-03-2024,Saturday,3,R4,Bus,91,1820,Sunny,23,1,0,1
09-03-2024,Saturday,3,R2,Metro,165,6600,Rainy,31,1,0,1
09-03-2024,Saturday,3,R1,Bus,88,1760,Rainy,19,1,0,1
09-03-2024,Saturday,3,R1,Train,235,7050,Rainy,32,1,0,1
09-03-2024,Saturday,3,R1,Metro,63,2520,Cloudy,39,1,0,0
09-03-2024,Saturday,3,R2,Train,221,6630,Cloudy,29,1,0,0
09-03-2024,Saturday,3,R3,Metro,143,5720,Rainy,37,1,0,0
09-03-2024,Saturday,3,R1,Train,117,3510,Cloudy,24,1,0,0
09-03-2024,Saturday,3,R5,Bus,93,1860,Rainy,31,1,0,0
09-03-2024,Saturday,3,R2,Bus,121,2420,Rainy,34,1,0,0
09-03-2024,Saturday,3,R5,Metro,269,10760,Rainy,38,1,1,1
09-03-2024,Saturday,3,R3,Train,410,12300,Rainy,23,1,1,1
09-03-2024,Saturday,3,R4,Bus,79,1580,Rainy,19,1,0,1
09-03-2024,Saturday,3,R5,Metro,336,13440,Cloudy,20,1,0,1
09-03-2024,Saturday,3,R4,Bus,204,4080,Rainy,34,1,0,0
09-03-2024,Saturday,3,R2,Bus,59,1180,Cloudy,21,1,0,0
09-03-2024,Saturday,3,R4,Metro,68,2720,Rainy,25,1,0,0
10-03-2024,Sunday,3,R5,Bus,84,1680,Rainy,24,1,0,0
10-03-2024,Sunday,3,R5,Train,240,7200,Sunny,26,1,0,0
10-03-2024,Sunday,3,R3,Metro,267,10680,Cloudy,36,1,0,0
10-03-2024,Sunday,3,R1,Bus,111,2220,Cloudy,21,1,0,0
10-03-2024,Sunday,3,R2,Metro,121,4840,Cloudy,37,1,0,0
10-03-2024,Sunday,3,R2,Train,106,3180,Sunny,21,1,0,0
10-03-2024,Sunday,3,R1,Bus,188,3760,Rainy,35,1,0,0
10-03-2024,Sunday,3,R4,Metro,409,16360,Sunny,38,1,0,1
10-03-2024,Sunday,3,R5,Bus,175,3500,Rainy,35,1,0,1
10-03-2024,Sunday,3,R2,Train,152,4560,Rainy,29,1,0,1
10-03-2024,Sunday,3,R4,Bus,225,4500,Cloudy,32,1,0,1
10-03-2024,Sunday,3,R4,Bus,236,4720,Rainy,35,1,0,0
10-03-2024,Sunday,3,R3,Metro,127,5080,Cloudy,27,1,0,0
10-03-2024,Sunday,3,R3,Train,68,2040,Sunny,33,1,0,0
10-03-2024,Sunday,3,R2,Bus,205,4100,Cloudy,26,1,0,0
10-03-2024,Sunday,3,R4,Metro,206,8240,Sunny,27,1,0,0
10-03-2024,Sunday,3,R5,Train,142,4260,Cloudy,17,1,0,0
10-03-2024,Sunday,3,R2,Bus,207,4140,Sunny,22,1,0,1
10-03-2024,Sunday,3,R3,Train,207,6210,Cloudy,30,1,0,1
10-03-2024,Sunday,3,R3,Train,367,11010,Sunny,29,1,0,1
10-03-2024,Sunday,3,R2,Train,126,3780,Rainy,24,1,0,1
10-03-2024,Sunday,3,R1,Bus,132,2640,Cloudy,21,1,0,0
10-03-2024,Sunday,3,R3,Train,229,6870,Cloudy,16,1,0,0
10-03-2024,Sunday,3,R1,Train,97,2910,Sunny,20,1,0,0
11-03-2024,Monday,3,R1,Train,252,7560,Sunny,34,0,0,0
11-03-2024,Monday,3,R3,Train,238,7140,Rainy,25,0,0,0
11-03-2024,Monday,3,R4,Bus,139,2780,Cloudy,23,0,0,0
11-03-2024,Monday,3,R2,Bus,95,1900,Cloudy,15,0,0,0
11-03-2024,Monday,3,R5,Train,173,5190,Cloudy,39,0,0,0
11-03-2024,Monday,3,R3,Metro,232,9280,Cloudy,29,0,0,0
11-03-2024,Monday,3,R2,Metro,90,3600,Rainy,38,0,0,0
11-03-2024,Monday,3,R3,Bus,418,8360,Cloudy,29,0,0,1
11-03-2024,Monday,3,R2,Bus,253,5060,Sunny,25,0,0,1
11-03-2024,Monday,3,R2,Metro,315,12600,Rainy,31,0,0,1
11-03-2024,Monday,3,R4,Train,400,12000,Sunny,25,0,0,1
11-03-2024,Monday,3,R3,Metro,178,7120,Cloudy,36,0,0,0
11-03-2024,Monday,3,R5,Train,140,4200,Cloudy,29,0,0,0
11-03-2024,Monday,3,R2,Bus,235,4700,Cloudy,24,0,0,0
11-03-2024,Monday,3,R2,Metro,130,5200,Cloudy,27,0,0,0
11-03-2024,Monday,3,R1,Bus,288,5760,Sunny,27,0,0,0
11-03-2024,Monday,3,R3,Bus,120,2400,Rainy,39,0,0,0
11-03-2024,Monday,3,R1,Bus,336,6720,Sunny,38,0,0,1
11-03-2024,Monday,3,R1,Bus,111,2220,Sunny,24,0,0,1
11-03-2024,Monday,3,R3,Bus,235,4700,Rainy,16,0,0,1
11-03-2024,Monday,3,R1,Bus,355,7100,Cloudy,31,0,0,1
11-03-2024,Monday,3,R1,Metro,144,5760,Rainy,18,0,0,0
11-03-2024,Monday,3,R1,Metro,86,3440,Cloudy,15,0,0,0
11-03-2024,Monday,3,R3,Train,197,5910,Cloudy,36,0,0,0
12-03-2024,Tuesday,3,R2,Bus,137,2740,Sunny,31,0,0,0
12-03-2024,Tuesday,3,R1,Bus,64,1280,Cloudy,36,0,0,0
12-03-2024,Tuesday,3,R2,Bus,188,3760,Rainy,28,0,0,0
12-03-2024,Tuesday,3,R1,Train,228,6840,Rainy,28,0,0,0
12-03-2024,Tuesday,3,R5,Metro,103,4120,Rainy,34,0,0,0
12-03-2024,Tuesday,3,R1,Train,252,7560,Cloudy,31,0,0,0
12-03-2024,Tuesday,3,R5,Train,165,4950,Rainy,36,0,0,0
12-03-2024,Tuesday,3,R5,Train,193,5790,Rainy,28,0,0,1
12-03-2024,Tuesday,3,R1,Train,271,8130,Sunny,18,0,0,1
12-03-2024,Tuesday,3,R3,Metro,195,7800,Sunny,37,0,0,1
12-03-2024,Tuesday,3,R2,Train,445,13350,Sunny,25,0,0,1
12-03-2024,Tuesday,3,R5,Metro,194,7760,Cloudy,23,0,0,0
12-03-2024,Tuesday,3,R5,Train,190,5700,Rainy,26,0,0,0
12-03-2024,Tuesday,3,R3,Metro,219,8760,Sunny,21,0,0,0
12-03-2024,Tuesday,3,R3,Metro,293,11720,Sunny,23,0,0,0
12-03-2024,Tuesday,3,R3,Bus,103,2060,Cloudy,37,0,0,0
12-03-2024,Tuesday,3,R2,Metro,232,9280,Rainy,28,0,0,0
12-03-2024,Tuesday,3,R3,Bus,212,4240,Rainy,30,0,0,1
12-03-2024,Tuesday,3,R4,Bus,187,3740,Rainy,20,0,0,1
12-03-2024,Tuesday,3,R3,Bus,183,3660,Cloudy,26,0,0,1
12-03-2024,Tuesday,3,R5,Train,332,9960,Rainy,38,0,0,1
12-03-2024,Tuesday,3,R1,Bus,216,4320,Cloudy,27,0,0,0
12-03-2024,Tuesday,3,R4,Bus,56,1120,Rainy,32,0,0,0
12-03-2024,Tuesday,3,R3,Train,162,4860,Cloudy,29,0,0,0
13-03-2024,Wednesday,3,R5,Metro,77,3080,Sunny,35,0,0,0
13-03-2024,Wednesday,3,R4,Train,52,1560,Rainy,24,0,0,0
13-03-2024,Wednesday,3,R2,Bus,84,1680,Sunny,26,0,0,0
13-03-2024,Wednesday,3,R1,Train,116,3480,Sunny,39,0,0,0
13-03-2024,Wednesday,3,R1,Bus,270,5400,Cloudy,31,0,0,0
13-03-2024,Wednesday,3,R2,Train,210,6300,Cloudy,37,0,0,0
13-03-2024,Wednesday,3,R5,Bus,200,4000,Sunny,35,0,0,0
13-03-2024,Wednesday,3,R2,Bus,205,4100,Rainy,25,0,0,1
13-03-2024,Wednesday,3,R1,Bus,345,6900,Rainy,15,0,0,1
13-03-2024,Wednesday,3,R4,Bus,354,7080,Rainy,36,0,0,1
13-03-2024,Wednesday,3,R1,Bus,258,5160,Cloudy,15,0,0,1
13-03-2024,Wednesday,3,R5,Metro,232,9280,Rainy,21,0,0,0
13-03-2024,Wednesday,3,R1,Bus,101,2020,Sunny,30,0,1,0
13-03-2024,Wednesday,3,R1,Metro,146,5840,Sunny,38,0,0,0
13-03-2024,Wednesday,3,R2,Bus,272,5440,Sunny,32,0,0,0
13-03-2024,Wednesday,3,R4,Metro,180,7200,Rainy,27,0,0,0
13-03-2024,Wednesday,3,R1,Metro,274,10960,Sunny,21,0,0,0
13-03-2024,Wednesday,3,R5,Bus,300,6000,Cloudy,38,0,0,1
13-03-2024,Wednesday,3,R5,Train,219,6570,Sunny,22,0,0,1
13-03-2024,Wednesday,3,R4,Metro,369,14760,Sunny,20,0,0,1
13-03-2024,Wednesday,3,R2,Metro,112,4480,Sunny,36,0,0,1
13-03-2024,Wednesday,3,R2,Bus,82,1640,Sunny,38,0,0,0
13-03-2024,Wednesday,3,R2,Train,131,3930,Cloudy,24,0,0,0
13-03-2024,Wednesday,3,R4,Bus,283,5660,Sunny,33,0,0,0
14-03-2024,Thursday,3,R2,Bus,124,2480,Rainy,32,0,0,0
14-03-2024,Thursday,3,R5,Train,275,8250,Sunny,23,0,0,0
14-03-2024,Thursday,3,R5,Metro,198,7920,Rainy,39,0,0,0
14-03-2024,Thursday,3,R3,Bus,209,4180,Sunny,34,0,0,0
14-03-2024,Thursday,3,R2,Bus,58,1160,Sunny,16,0,0,0
14-03-2024,Thursday,3,R3,Metro,69,2760,Cloudy,20,0,0,0
14-03-2024,Thursday,3,R1,Bus,279,5580,Cloudy,37,0,0,0
14-03-2024,Thursday,3,R3,Metro,304,12160,Sunny,27,0,0,1
14-03-2024,Thursday,3,R1,Bus,306,6120,Sunny,38,0,0,1
14-03-2024,Thursday,3,R3,Bus,327,6540,Rainy,37,0,0,1
14-03-2024,Thursday,3,R5,Train,205,6150,Sunny,36,0,0,1
14-03-2024,Thursday,3,R2,Train,165,4950,Cloudy,30,0,0,0
14-03-2024,Thursday,3,R4,Train,141,4230,Sunny,34,0,0,0
14-03-2024,Thursday,3,R1,Train,257,7710,Cloudy,23,0,1,0
14-03-2024,Thursday,3,R3,Bus,221,4420,Sunny,30,0,0,0
14-03-2024,Thursday,3,R2,Bus,172,3440,Sunny,20,0,0,0
14-03-2024,Thursday,3,R1,Train,43,1290,Rainy,31,0,0,0
14-03-2024,Thursday,3,R2,Bus,198,3960,Cloudy,17,0,0,1
14-03-2024,Thursday,3,R2,Bus,448,8960,Sunny,33,0,0,1
14-03-2024,Thursday,3,R2,Metro,199,7960,Rainy,32,0,0,1
14-03-2024,Thursday,3,R5,Bus,336,6720,Rainy,20,0,0,1
14-03-2024,Thursday,3,R1,Train,101,3030,Rainy,30,0,0,0
14-03-2024,Thursday,3,R1,Metro,206,8240,Rainy,30,0,1,0
14-03-2024,Thursday,3,R4,Bus,222,4440,Rainy,22,0,0,0
15-03-2024,Friday,3,R5,Bus,41,820,Rainy,36,0,0,0
15-03-2024,Friday,3,R2,Bus,282,5640,Cloudy,21,0,0,0
15-03-2024,Friday,3,R3,Bus,66,1320,Cloudy,19,0,0,0
15-03-2024,Friday,3,R3,Train,280,8400,Cloudy,37,0,0,0
15-03-2024,Friday,3,R3,Metro,187,7480,Sunny,23,0,0,0
15-03-2024,Friday,3,R2,Train,177,5310,Sunny,31,0,0,0
15-03-2024,Friday,3,R4,Bus,250,5000,Cloudy,32,0,0,0
15-03-2024,Friday,3,R5,Train,162,4860,Rainy,15,0,0,1
15-03-2024,Friday,3,R1,Bus,304,6080,Rainy,21,0,0,1
15-03-2024,Friday,3,R5,Bus,195,3900,Cloudy,39,0,0,1
15-03-2024,Friday,3,R3,Bus,172,3440,Cloudy,29,0,0,1
15-03-2024,Friday,3,R5,Bus,81,1620,Sunny,22,0,0,0
15-03-2024,Friday,3,R3,Metro,169,6760,Cloudy,15,0,0,0
15-03-2024,Friday,3,R5,Bus,126,2520,Sunny,17,0,0,0
15-03-2024,Friday,3,R3,Train,221,6630,Rainy,17,0,0,0
15-03-2024,Friday,3,R5,Metro,152,6080,Cloudy,31,0,0,0
15-03-2024,Friday,3,R4,Metro,89,3560,Sunny,39,0,0,0
15-03-2024,Friday,3,R3,Train,102,3060,Rainy,23,0,0,1
15-03-2024,Friday,3,R3,Train,237,7110,Cloudy,15,0,0,1
15-03-2024,Friday,3,R4,Bus,315,6300,Sunny,37,0,0,1
15-03-2024,Friday,3,R4,Train,351,10530,Rainy,18,0,0,1
15-03-2024,Friday,3,R3,Train,353,10590,Sunny,28,0,1,0
15-03-2024,Friday,3,R4,Metro,103,4120,Cloudy,19,0,0,0
15-03-2024,Friday,3,R3,Metro,267,10680,Cloudy,27,0,0,0
16-03-2024,Saturday,3,R3,Metro,138,5520,Rainy,36,1,0,0
16-03-2024,Saturday,3,R5,Metro,89,3560,Cloudy,25,1,0,0
16-03-2024,Saturday,3,R1,Train,182,5460,Rainy,36,1,0,0
16-03-2024,Saturday,3,R4,Train,249,7470,Sunny,30,1,0,0
16-03-2024,Saturday,3,R5,Bus,111,2220,Rainy,22,1,0,0
16-03-2024,Saturday,3,R4,Bus,105,2100,Cloudy,33,1,0,0
16-03-2024,Saturday,3,R2,Bus,315,6300,Sunny,16,1,1,0
16-03-2024,Saturday,3,R2,Bus,319,6380,Sunny,18,1,0,1
16-03-2024,Saturday,3,R1,Train,403,12090,Cloudy,28,1,0,1
16-03-2024,Saturday,3,R1,Bus,100,2000,Cloudy,30,1,0,1
16-03-2024,Saturday,3,R5,Train,138,4140,Sunny,31,1,0,1
16-03-2024,Saturday,3,R2,Metro,83,3320,Rainy,29,1,0,0
16-03-2024,Saturday,3,R5,Metro,114,4560,Sunny,17,1,0,0
16-03-2024,Saturday,3,R2,Train,120,3600,Rainy,27,1,0,0
16-03-2024,Saturday,3,R5,Metro,149,5960,Cloudy,39,1,1,0
16-03-2024,Saturday,3,R4,Train,71,2130,Rainy,33,1,0,0
16-03-2024,Saturday,3,R5,Bus,70,1400,Sunny,15,1,0,0
16-03-2024,Saturday,3,R4,Metro,62,2480,Rainy,17,1,0,1
16-03-2024,Saturday,3,R4,Metro,296,11840,Rainy,37,1,0,1
16-03-2024,Saturday,3,R1,Train,109,3270,Sunny,27,1,0,1
16-03-2024,Saturday,3,R4,Bus,180,3600,Rainy,32,1,0,1
16-03-2024,Saturday,3,R4,Train,148,4440,Cloudy,31,1,0,0
16-03-2024,Saturday,3,R3,Metro,274,10960,Sunny,19,1,0,0
16-03-2024,Saturday,3,R3,Metro,116,4640,Rainy,25,1,0,0
17-03-2024,Sunday,3,R2,Bus,220,4400,Rainy,36,1,0,0
17-03-2024,Sunday,3,R5,Train,114,3420,Rainy,26,1,0,0
17-03-2024,Sunday,3,R1,Bus,225,4500,Cloudy,36,1,0,0
17-03-2024,Sunday,3,R5,Train,224,6720,Sunny,36,1,0,0
17-03-2024,Sunday,3,R1,Metro,255,10200,Sunny,27,1,0,0
17-03-2024,Sunday,3,R3,Train,143,4290,Rainy,33,1,0,0
17-03-2024,Sunday,3,R2,Train,94,2820,Sunny,23,1,0,0
17-03-2024,Sunday,3,R4,Train,426,12780,Sunny,30,1,0,1
17-03-2024,Sunday,3,R5,Bus,340,6800,Rainy,30,1,0,1
17-03-2024,Sunday,3,R2,Bus,349,6980,Sunny,26,1,0,1
17-03-2024,Sunday,3,R2,Metro,234,9360,Rainy,32,1,0,1
17-03-2024,Sunday,3,R3,Train,72,2160,Rainy,29,1,0,0
17-03-2024,Sunday,3,R5,Metro,161,6440,Cloudy,34,1,0,0
17-03-2024,Sunday,3,R2,Train,267,8010,Sunny,17,1,0,0
17-03-2024,Sunday,3,R5,Metro,169,6760,Rainy,29,1,0,0
17-03-2024,Sunday,3,R5,Metro,161,6440,Sunny,37,1,0,0
17-03-2024,Sunday,3,R3,Bus,236,4720,Rainy,20,1,0,0
17-03-2024,Sunday,3,R1,Train,84,2520,Rainy,33,1,0,1
17-03-2024,Sunday,3,R3,Train,396,11880,Sunny,15,1,0,1
17-03-2024,Sunday,3,R3,Bus,205,4100,Sunny,29,1,0,1
17-03-2024,Sunday,3,R3,Metro,225,9000,Rainy,21,1,0,1
17-03-2024,Sunday,3,R1,Bus,145,2900,Sunny,37,1,0,0
17-03-2024,Sunday,3,R5,Train,142,4260,Cloudy,26,1,0,0
17-03-2024,Sunday,3,R4,Train,100,3000,Sunny,15,1,0,0
18-03-2024,Monday,3,R2,Train,235,7050,Rainy,34,0,0,0
18-03-2024,Monday,3,R4,Bus,264,5280,Sunny,29,0,0,0
18-03-2024,Monday,3,R1,Train,54,1620,Rainy,20,0,0,0
18-03-2024,Monday,3,R2,Metro,154,6160,Sunny,31,0,0,0
18-03-2024,Monday,3,R4,Bus,207,4140,Cloudy,33,0,0,0
18-03-2024,Monday,3,R5,Metro,170,6800,Rainy,29,0,0,0
